"ID"	"name"
"GO:1903961"	"positive regulation of anion transmembrane transport"
"GO:0097428"	"protein maturation by iron-sulfur cluster transfer"
"GO:0007163"	"establishment or maintenance of cell polarity"
"GO:0043150"	"DNA synthesis involved in double-strand break repair via homologous recombination"
"GO:2000147"	"positive regulation of cell motility"
"GO:0030213"	"hyaluronan biosynthetic process"
"GO:0090605"	"submerged biofilm formation"
"GO:0030212"	"hyaluronan metabolic process"
"GO:0010954"	"positive regulation of protein processing"
"GO:0098687"	"chromosomal region"
"GO:0032404"	"mismatch repair complex binding"
"GO:0000162"	"tryptophan biosynthetic process"
"GO:0043386"	"mycotoxin biosynthetic process"
"GO:0003939"	"L-iditol 2-dehydrogenase activity"
"GO:0051725"	"protein de-ADP-ribosylation"
"GO:0034077"	"butanediol metabolic process"
"GO:0044065"	"regulation of respiratory system process"
"GO:0002939"	"tRNA N1-guanine methylation"
"GO:0004033"	"aldo-keto reductase (NADP) activity"
"GO:0046372"	"D-arabinose metabolic process"
"GO:0000313"	"organellar ribosome"
"GO:0008937"	"ferredoxin-NAD(P) reductase activity"
"GO:0006382"	"adenosine to inosine editing"
"GO:0008251"	"tRNA-specific adenosine deaminase activity"
"GO:0047151"	"methylenetetrahydrofolate-tRNA-(uracil-5-)-methyltransferase (FADH2-oxidizing) activity"
"GO:0003883"	"CTP synthase activity"
"GO:0005761"	"mitochondrial ribosome"
"GO:0032543"	"mitochondrial translation"
"GO:0019662"	"non-glycolytic fermentation"
"GO:0060090"	"molecular adaptor activity"
"GO:0050819"	"negative regulation of coagulation"
"GO:0050818"	"regulation of coagulation"
"GO:0004106"	"chorismate mutase activity"
"GO:0000784"	"nuclear chromosome, telomeric region"
"GO:0030681"	"multimeric ribonuclease P complex"
"GO:1901401"	"regulation of tetrapyrrole metabolic process"
"GO:0005985"	"sucrose metabolic process"
"GO:0061691"	"detoxification of hydrogen peroxide"
"GO:0005782"	"peroxisomal matrix"
"GO:0002165"	"instar larval or pupal development"
"GO:0042149"	"cellular response to glucose starvation"
"GO:0033931"	"endogalactosaminidase activity"
"GO:0016731"	"oxidoreductase activity, acting on iron-sulfur proteins as donors, NAD or NADP as acceptor"
"GO:0006288"	"base-excision repair, DNA ligation"
"GO:1901562"	"response to paraquat"
"GO:0008218"	"bioluminescence"
"GO:0043527"	"tRNA methyltransferase complex"
"GO:0034036"	"purine ribonucleoside bisphosphate biosynthetic process"
"GO:0010380"	"regulation of chlorophyll biosynthetic process"
"GO:0102212"	"unsaturated chondroitin disaccharide hydrolase activity"
"GO:0009137"	"purine nucleoside diphosphate catabolic process"
"GO:0004371"	"glycerone kinase activity"
"GO:1900750"	"oligopeptide binding"
"GO:0006225"	"UDP biosynthetic process"
"GO:0004664"	"prephenate dehydratase activity"
"GO:0043385"	"mycotoxin metabolic process"
"GO:0030698"	"5,10-methylenetetrahydrofolate-dependent tRNA (m5U54) methyltransferase activity"
"GO:0061640"	"cytoskeleton-dependent cytokinesis"
"GO:1905369"	"endopeptidase complex"
"GO:1903317"	"regulation of protein maturation"
"GO:1990404"	"protein ADP-ribosylase activity"
"GO:0072598"	"protein localization to chloroplast"
"GO:0099634"	"postsynaptic specialization membrane"
"GO:0043295"	"glutathione binding"
"GO:0044716"	"8-oxo-GDP phosphatase activity"
"GO:0032623"	"interleukin-2 production"
"GO:0004326"	"tetrahydrofolylpolyglutamate synthase activity"
"GO:0042823"	"pyridoxal phosphate biosynthetic process"
"GO:0007188"	"adenylate cyclase-modulating G protein-coupled receptor signaling pathway"
"GO:0004000"	"adenosine deaminase activity"
"GO:0008870"	"galactoside O-acetyltransferase activity"
"GO:2000030"	"regulation of response to red or far red light"
"GO:0099699"	"integral component of synaptic membrane"
"GO:0009635"	"response to herbicide"
"GO:0051960"	"regulation of nervous system development"
"GO:0097718"	"disordered domain specific binding"
"GO:0046051"	"UTP metabolic process"
"GO:0030261"	"chromosome condensation"
"GO:0004476"	"mannose-6-phosphate isomerase activity"
"GO:0000155"	"phosphorelay sensor kinase activity"
"GO:0017110"	"nucleoside-diphosphatase activity"
"GO:0030855"	"epithelial cell differentiation"
"GO:0046056"	"dADP metabolic process"
"GO:0010907"	"positive regulation of glucose metabolic process"
"GO:0004733"	"pyridoxamine-phosphate oxidase activity"
"GO:0045948"	"positive regulation of translational initiation"
"GO:0031528"	"microvillus membrane"
"GO:0044715"	"8-oxo-dGDP phosphatase activity"
"GO:1990869"	"cellular response to chemokine"
"GO:1901998"	"toxin transport"
"GO:0008782"	"adenosylhomocysteine nucleosidase activity"
"GO:0050803"	"regulation of synapse structure or activity"
"GO:0030980"	"alpha-glucan catabolic process"
"GO:0046057"	"dADP catabolic process"
"GO:0046067"	"dGDP catabolic process"
"GO:0016553"	"base conversion or substitution editing"
"GO:0046066"	"dGDP metabolic process"
"GO:0061041"	"regulation of wound healing"
"GO:0048473"	"D-methionine transport"
"GO:0030335"	"positive regulation of cell migration"
"GO:0010676"	"positive regulation of cellular carbohydrate metabolic process"
"GO:0030978"	"alpha-glucan metabolic process"
"GO:0072596"	"establishment of protein localization to chloroplast"
"GO:0002239"	"response to oomycetes"
"GO:0008925"	"maltose O-acetyltransferase activity"
"GO:0042214"	"terpene metabolic process"
"GO:0019588"	"anaerobic glycerol catabolic process"
"GO:0032185"	"septin cytoskeleton organization"
"GO:0031220"	"maltodextrin phosphorylase activity"
"GO:0045202"	"synapse"
"GO:0019147"	"(R)-aminopropanol dehydrogenase activity"
"GO:0043335"	"protein unfolding"
"GO:0019900"	"kinase binding"
"GO:0032272"	"negative regulation of protein polymerization"
"GO:0070265"	"necrotic cell death"
"GO:0043424"	"protein histidine kinase binding"
"GO:0009191"	"ribonucleoside diphosphate catabolic process"
"GO:0098948"	"intrinsic component of postsynaptic specialization membrane"
"GO:0033220"	"amide-transporting ATPase activity"
"GO:0015437"	"lipopolysaccharide-transporting ATPase activity"
"GO:0009153"	"purine deoxyribonucleotide biosynthetic process"
"GO:0005319"	"lipid transporter activity"
"GO:0043214"	"bacteriocin-transporting ATPase activity"
"GO:0042132"	"fructose 1,6-bisphosphate 1-phosphatase activity"
"GO:0046053"	"dAMP metabolic process"
"GO:0031300"	"intrinsic component of organelle membrane"
"GO:0008908"	"isochorismatase activity"
"GO:0071456"	"cellular response to hypoxia"
"GO:0070293"	"renal absorption"
"GO:0015168"	"glycerol transmembrane transporter activity"
"GO:0018131"	"oxazole or thiazole biosynthetic process"
"GO:0005186"	"pheromone activity"
"GO:0052838"	"thiazole metabolic process"
"GO:0009664"	"plant-type cell wall organization"
"GO:0010447"	"response to acidic pH"
"GO:0047228"	"1,2-diacylglycerol 3-glucosyltransferase activity"
"GO:0098573"	"intrinsic component of mitochondrial membrane"
"GO:0071467"	"cellular response to pH"
"GO:0015250"	"water channel activity"
"GO:0004551"	"nucleotide diphosphatase activity"
"GO:0031307"	"integral component of mitochondrial outer membrane"
"GO:0018279"	"protein N-linked glycosylation via asparagine"
"GO:0060260"	"regulation of transcription initiation from RNA polymerase II promoter"
"GO:0006367"	"transcription initiation from RNA polymerase II promoter"
"GO:0006360"	"transcription by RNA polymerase I"
"GO:0015439"	"heme-transporting ATPase activity"
"GO:0031301"	"integral component of organelle membrane"
"GO:0003886"	"DNA (cytosine-5-)-methyltransferase activity"
"GO:0035539"	"8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity"
"GO:0018196"	"peptidyl-asparagine modification"
"GO:0005741"	"mitochondrial outer membrane"
"GO:0032592"	"integral component of mitochondrial membrane"
"GO:0022885"	"bacteriocin transmembrane transporter activity"
"GO:0090116"	"C-5 methylation of cytosine"
"GO:0098586"	"cellular response to virus"
"GO:0002757"	"immune response-activating signal transduction"
"GO:0039530"	"MDA-5 signaling pathway"
"GO:0030522"	"intracellular receptor signaling pathway"
"GO:0039534"	"negative regulation of MDA-5 signaling pathway"
"GO:0039528"	"cytoplasmic pattern recognition receptor signaling pathway in response to virus"
"GO:0039533"	"regulation of MDA-5 signaling pathway"
"GO:0002764"	"immune response-regulating signaling pathway"
"GO:0090649"	"response to oxygen-glucose deprivation"
"GO:0003097"	"renal water transport"
"GO:0016334"	"establishment or maintenance of polarity of follicular epithelium"
"GO:0043087"	"regulation of GTPase activity"
"GO:0039633"	"killing by virus of host cell"
"GO:0001907"	"killing by symbiont of host cells"
"GO:0044659"	"cytolysis by virus of host cell"
"GO:0001897"	"cytolysis by symbiont of host cells"
"GO:0051818"	"disruption of cells of other organism involved in symbiotic interaction"
"GO:0051801"	"cytolysis in other organism involved in symbiotic interaction"
"GO:0052331"	"hemolysis in other organism involved in symbiotic interaction"
"GO:0015817"	"histidine transport"
"GO:0052020"	"modification by symbiont of host cell wall"
"GO:0052188"	"modification of cellular component in other organism involved in symbiotic interaction"
"GO:0052185"	"modification of structure of other organism involved in symbiotic interaction"
"GO:0052333"	"modification by organism of cell wall of other organism involved in symbiotic interaction"
"GO:0048868"	"pollen tube development"
"GO:0019836"	"hemolysis by symbiont of host erythrocytes"
"GO:0009860"	"pollen tube growth"
"GO:0035011"	"melanotic encapsulation of foreign target"
"GO:0042545"	"cell wall modification"
"GO:0015265"	"urea channel activity"
"GO:0071918"	"urea transmembrane transport"
"GO:0015793"	"glycerol transport"
"GO:0090406"	"pollen tube"
"GO:1904062"	"regulation of cation transmembrane transport"
"GO:0004402"	"histone acetyltransferase activity"
"GO:0035282"	"segmentation"
"GO:0070601"	"centromeric sister chromatid cohesion"
"GO:0034085"	"establishment of sister chromatid cohesion"
"GO:0061053"	"somite development"
"GO:0001756"	"somitogenesis"
"GO:0052043"	"modification by symbiont of host cellular component"
"GO:0035006"	"melanization defense response"
"GO:0005880"	"nuclear microtubule"
"GO:0034330"	"cell junction organization"
"GO:0007017"	"microtubule-based process"
"GO:0097164"	"ammonium ion metabolic process"
"GO:0006582"	"melanin metabolic process"
"GO:0007164"	"establishment of tissue polarity"
"GO:0052858"	"peptidyl-lysine acetyltransferase activity"
"GO:0010485"	"H4 histone acetyltransferase activity"
"GO:0090650"	"cellular response to oxygen-glucose deprivation"
"GO:0071468"	"cellular response to acidic pH"
"GO:0070295"	"renal water absorption"
"GO:0015254"	"glycerol channel activity"
"GO:0031132"	"serine 3-dehydrogenase activity"
"GO:0008442"	"3-hydroxyisobutyrate dehydrogenase activity"
"GO:0044004"	"disruption by symbiont of host cell"
"GO:0051883"	"killing of cells in other organism involved in symbiotic interaction"
"GO:0003413"	"chondrocyte differentiation involved in endochondral bone morphogenesis"
"GO:0043277"	"apoptotic cell clearance"
"GO:0099643"	"signal release from synapse"
"GO:0007269"	"neurotransmitter secretion"
"GO:0047324"	"phosphoenolpyruvate-glycerone phosphotransferase activity"
"GO:0002698"	"negative regulation of immune effector process"
"GO:0034012"	"FAD-AMP lyase (cyclizing) activity"
"GO:0002758"	"innate immune response-activating signal transduction"
"GO:0015837"	"amine transport"
"GO:0009268"	"response to pH"
"GO:0044661"	"disruption by virus of host cell"
"GO:0052111"	"modification by symbiont of host structure"
"GO:0098933"	"disruption by symbiont of host cell envelope"
"GO:0098994"	"disruption of host cell envelope during viral entry"
"GO:0052339"	"disruption by organism of cell wall of other organism involved in symbiotic interaction"
"GO:0098996"	"disruption of host cell glycocalyx during viral entry"
"GO:0046718"	"viral entry into host cell"
"GO:0052368"	"disruption by organism of cellular component in other organism involved in symbiotic interaction"
"GO:0052008"	"disruption by symbiont of host cellular component"
"GO:0009952"	"anterior/posterior pattern specification"
"GO:0071962"	"mitotic sister chromatid cohesion, centromeric"
"GO:0043009"	"chordate embryonic development"
"GO:0009792"	"embryo development ending in birth or egg hatching"
"GO:0034087"	"establishment of mitotic sister chromatid cohesion"
"GO:0016333"	"morphogenesis of follicular epithelium"
"GO:0035010"	"encapsulation of foreign target"
"GO:0009827"	"plant-type cell wall modification"
"GO:0046484"	"oxazole or thiazole metabolic process"
"GO:0004059"	"aralkylamine N-acetyltransferase activity"
"GO:0003433"	"chondrocyte development involved in endochondral bone morphogenesis"
"GO:0050688"	"regulation of defense response to virus"
"GO:0006001"	"fructose catabolic process"
"GO:0035527"	"3-hydroxypropionate dehydrogenase (NADP+) activity"
"GO:0003418"	"growth plate cartilage chondrocyte differentiation"
"GO:0031306"	"intrinsic component of mitochondrial outer membrane"
"GO:0050687"	"negative regulation of defense response to virus"
"GO:0034332"	"adherens junction organization"
"GO:0005874"	"microtubule"
"GO:0010118"	"stomatal movement"
"GO:0002221"	"pattern recognition receptor signaling pathway"
"GO:0099513"	"polymeric cytoskeletal fiber"
"GO:0052837"	"thiazole biosynthetic process"
"GO:0043547"	"positive regulation of GTPase activity"
"GO:0009846"	"pollen germination"
"GO:0039532"	"negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway"
"GO:0050354"	"triokinase activity"
"GO:0019874"	"6-aminohexanoate-cyclic-dimer hydrolase activity"
"GO:0039531"	"regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway"
"GO:0002753"	"cytoplasmic pattern recognition receptor signaling pathway"
"GO:0018904"	"ether metabolic process"
"GO:0050470"	"trimethylamine dehydrogenase activity"
"GO:0006888"	"ER to Golgi vesicle-mediated transport"
"GO:0048193"	"Golgi vesicle transport"
"GO:0052910"	"23S rRNA (adenine(2085)-N(6))-dimethyltransferase activity"
"GO:0044826"	"viral genome integration into host DNA"
"GO:0032359"	"provirus excision"
"GO:0019046"	"release from viral latency"
"GO:0019045"	"latent virus replication"
"GO:0009254"	"peptidoglycan turnover"
"GO:0005788"	"endoplasmic reticulum lumen"
"GO:0075713"	"establishment of integrated proviral latency"
"GO:0019043"	"establishment of viral latency"
"GO:0034040"	"lipid-transporting ATPase activity"
"GO:0031032"	"actomyosin structure organization"
"GO:0055001"	"muscle cell development"
"GO:0097435"	"supramolecular fiber organization"
"GO:0015666"	"restriction endodeoxyribonuclease activity"
"GO:0009036"	"type II site-specific deoxyribonuclease activity"
"GO:0001171"	"reverse transcription"
"GO:0008880"	"glucuronate isomerase activity"
"GO:0019389"	"glucuronoside metabolic process"
"GO:0004566"	"beta-glucuronidase activity"
"GO:0102483"	"scopolin beta-glucosidase activity"
"GO:0043243"	"positive regulation of protein complex disassembly"
"GO:0010827"	"regulation of glucose transmembrane transport"
"GO:0014745"	"negative regulation of muscle adaptation"
"GO:0060123"	"regulation of growth hormone secretion"
"GO:0043502"	"regulation of muscle adaptation"
"GO:0060124"	"positive regulation of growth hormone secretion"
"GO:0014887"	"cardiac muscle adaptation"
"GO:0008927"	"mannonate dehydratase activity"
"GO:0009399"	"nitrogen fixation"
"GO:0055002"	"striated muscle cell development"
"GO:0010927"	"cellular component assembly involved in morphogenesis"
"GO:0048786"	"presynaptic active zone"
"GO:0099003"	"vesicle-mediated transport in synapse"
"GO:0016079"	"synaptic vesicle exocytosis"
"GO:0099504"	"synaptic vesicle cycle"
"GO:0098793"	"presynapse"
"GO:0000746"	"conjugation"
"GO:0009291"	"unidirectional conjugation"
"GO:0003964"	"RNA-directed DNA polymerase activity"
"GO:0032197"	"transposition, RNA-mediated"
"GO:0019391"	"glucuronoside catabolic process"
"GO:0016139"	"glycoside catabolic process"
"GO:0030239"	"myofibril assembly"
"GO:0048738"	"cardiac muscle tissue development"
"GO:0060537"	"muscle tissue development"
"GO:0014706"	"striated muscle tissue development"
"GO:0042692"	"muscle cell differentiation"
"GO:0030029"	"actin filament-based process"
"GO:0051146"	"striated muscle cell differentiation"
"GO:0000820"	"regulation of glutamine family amino acid metabolic process"
"GO:0000821"	"regulation of arginine metabolic process"
"GO:0006521"	"regulation of cellular amino acid metabolic process"
"GO:0033240"	"positive regulation of cellular amine metabolic process"
"GO:0033241"	"regulation of cellular amine catabolic process"
